Data,Abertura,Máxima,Mínima,Fechamento
2021-07-02,126715,126955,126680,126935
2021-07-02,126545,126770,126520,126715
2021-07-02,126435,126615,126430,126545
2021-07-02,126350,126460,126080,126440
2021-07-02,126395,126510,126270,126350
2021-07-02,126560,126565,126355,126400
2021-07-02,126620,126650,126550,126555
2021-07-02,126625,126635,126550,126620
2021-07-02,126610,126670,126590,126630
2021-07-02,126525,126675,126520,126610
2021-07-02,126495,126530,126490,126525
2021-07-02,126445,126550,126440,126495
2021-07-02,126455,126460,126425,126445
2021-07-02,126425,126470,126390,126460
2021-07-02,126385,126470,126360,126425
2021-07-02,126400,126430,126365,126380
2021-07-02,126445,126450,126380,126395
2021-07-02,126455,126485,126435,126440
2021-07-02,126510,126515,126430,126455
2021-07-02,126540,126540,126485,126510
2021-07-02,126565,126565,126525,126540
2021-07-02,126540,126565,126510,126560
2021-07-02,126570,126570,126510,126540
2021-07-02,126530,126575,126475,126565
2021-07-02,126530,126545,126515,126530
2021-07-02,126495,126540,126460,126530
2021-07-02,126475,126525,126475,126500
2021-07-02,126460,126485,126420,126475
2021-07-02,126425,126480,126395,126460
2021-07-02,126450,126490,126390,126430
2021-07-02,126410,126500,126410,126450
2021-07-02,126380,126455,126315,126415
2021-07-02,126375,126445,126305,126385
2021-07-02,126300,126390,126250,126380
2021-07-01,126080,126080,126080,126080
2021-07-01,126095,126105,126070,126085
2021-07-01,126115,126130,126085,126095
2021-07-01,126135,126185,126105,126110
2021-07-01,126195,126195,126100,126140
2021-07-01,126255,126260,126180,126195
2021-07-01,126205,126265,126190,126260
2021-07-01,126210,126215,126195,126200
2021-07-01,126230,126235,126190,126210
2021-07-01,126175,126230,126165,126230
2021-07-01,126140,126175,126110,126175
2021-07-01,126140,126165,126120,126145
2021-07-01,126190,126190,126115,126140
2021-07-01,126155,126200,126120,126190
2021-07-01,126115,126160,126095,126150
2021-07-01,126090,126125,126085,126110
2021-07-01,126095,126130,126080,126090
2021-07-01,126070,126100,126070,126095
2021-07-01,126115,126120,126070,126070
2021-07-01,126135,126135,126095,126115
2021-07-01,126120,126145,126090,126130
2021-07-01,126135,126165,126115,126120
2021-07-01,126070,126145,126060,126130
2021-07-01,126110,126115,126055,126070
2021-07-01,126150,126155,126085,126110
2021-07-01,126125,126175,126120,126150
2021-07-01,126200,126200,126110,126120
2021-07-01,126195,126215,126190,126195
2021-07-01,126230,126235,126175,126195
2021-07-01,126290,126290,126215,126230
2021-07-01,126280,126330,126270,126285
2021-07-01,126290,126300,126270,126285
2021-07-01,126275,126310,126270,126285
2021-07-01,126225,126295,126220,126280
2021-07-01,126210,126225,126190,126225
2021-07-01,126235,126235,126165,126210
2021-07-01,126275,126290,126230,126235
2021-07-01,126265,126310,126255,126275
2021-07-01,126305,126320,126255,126260
2021-07-01,126335,126345,126290,126305
2021-07-01,126380,126390,126320,126335
2021-07-01,126355,126395,126350,126380
2021-07-01,126360,126375,126345,126355
2021-07-01,126355,126365,126330,126360
2021-07-01,126320,126365,126310,126350
2021-07-01,126280,126340,126270,126315
2021-07-01,126275,126285,126265,126280
2021-07-01,126275,126290,126265,126280
2021-07-01,126290,126300,126245,126275
2021-07-01,126275,126310,126265,126290
2021-07-01,126310,126320,126260,126275
2021-07-01,126280,126325,126245,126315
2021-07-01,126210,126295,126205,126280
2021-07-01,126245,126255,126185,126210
2021-07-01,126260,126290,126235,126240
2021-07-01,126190,126265,126145,126260
2021-07-01,126210,126220,126175,126195
2021-07-01,126235,126245,126180,126215
2021-07-01,126210,126280,126205,126230
2021-07-01,126155,126210,126155,126210
2021-07-01,126110,126190,126110,126155
2021-07-01,126115,126165,126100,126110
2021-07-01,126160,126185,126075,126120
2021-07-01,126165,126215,126145,126160
2021-07-01,126150,126195,126145,126170
2021-07-01,126135,126165,126120,126150
2021-07-01,126140,126170,126110,126130
2021-07-01,126125,126170,126100,126145
2021-07-01,126190,126195,126120,126130
2021-07-01,126035,126200,126025,126190
2021-07-01,126085,126100,126005,126040
2021-07-01,126085,126115,126035,126085
2021-07-01,126130,126135,126060,126085
2021-07-01,126110,126155,126090,126130
2021-07-01,126025,126135,125950,126110
2021-07-01,125885,126050,125875,126020
2021-07-01,125895,125940,125875,125885
2021-07-01,125910,125915,125860,125895
2021-07-01,125840,125910,125840,125910
2021-07-01,125810,125850,125795,125840
2021-07-01,125815,125840,125780,125805
2021-07-01,125735,125835,125730,125815
2021-07-01,125800,125815,125725,125740
2021-07-01,125790,125815,125760,125800
2021-07-01,125910,125920,125785,125790
2021-07-01,125915,125935,125890,125915
2021-07-01,125900,125920,125890,125915
2021-07-01,125880,125915,125850,125895
2021-07-01,125860,125910,125850,125880
2021-07-01,125825,125865,125800,125860
2021-07-01,125835,125870,125805,125825
2021-07-01,125805,125850,125780,125830
2021-07-01,125820,125835,125770,125810
2021-07-01,125740,125825,125740,125820
2021-07-01,125780,125800,125725,125745
2021-07-01,125805,125815,125755,125780
2021-07-01,125780,125805,125765,125800
2021-07-01,125755,125795,125740,125780
2021-07-01,125720,125770,125700,125750
2021-07-01,125685,125720,125655,125715
2021-07-01,125700,125735,125640,125685
2021-07-01,125730,125750,125685,125700
2021-07-01,125665,125735,125630,125730
2021-07-01,125700,125710,125620,125660
2021-07-01,125655,125700,125645,125695
2021-07-01,125720,125725,125610,125655
2021-07-01,125710,125735,125695,125720
2021-07-01,125690,125715,125645,125710
2021-07-01,125720,125735,125680,125690
2021-07-01,125710,125730,125690,125720
2021-07-01,125740,125755,125695,125710
2021-07-01,125715,125750,125695,125740
2021-07-01,125680,125715,125675,125715
2021-07-01,125665,125700,125655,125675
2021-07-01,125695,125705,125645,125665
2021-07-01,125575,125700,125565,125695
2021-07-01,125615,125615,125485,125570
2021-07-01,125580,125630,125575,125615
2021-07-01,125650,125710,125565,125580
2021-07-01,125695,125715,125645,125650
2021-07-01,125680,125715,125650,125695
2021-07-01,125765,125775,125640,125675
2021-07-01,125835,125845,125760,125770
2021-07-01,125845,125870,125820,125830
2021-07-01,125855,125870,125815,125850
2021-07-01,125845,125890,125835,125860
2021-07-01,125855,125880,125820,125850
2021-07-01,125825,125865,125810,125850
2021-07-01,125800,125850,125795,125830
2021-07-01,125775,125820,125755,125800
2021-07-01,125820,125875,125745,125780
2021-07-01,125755,125830,125735,125820
2021-07-01,125810,125815,125745,125760
2021-07-01,125805,125840,125760,125810
2021-07-01,125760,125815,125750,125810
2021-07-01,125655,125775,125620,125765
2021-07-01,125745,125770,125650,125650
2021-07-01,125805,125810,125735,125745
2021-07-01,125855,125860,125800,125800
2021-07-01,125795,125860,125785,125855
2021-07-01,125790,125795,125730,125795
2021-07-01,125790,125820,125755,125790
2021-07-01,125840,125875,125780,125795
2021-07-01,125865,125875,125810,125840
2021-07-01,125870,125890,125845,125870
2021-07-01,125935,125935,125855,125875
2021-07-01,125890,125965,125855,125930
2021-07-01,125830,125900,125815,125890
2021-07-01,125830,125835,125785,125830
2021-07-01,125795,125870,125780,125825
2021-07-01,125800,125830,125755,125795
2021-07-01,125740,125825,125740,125800
2021-07-01,125810,125820,125725,125745
2021-07-01,125680,125845,125670,125815
2021-07-01,125650,125705,125635,125680
2021-07-01,125605,125655,125585,125650
2021-07-01,125645,125650,125590,125605
2021-07-01,125655,125670,125605,125645
2021-07-01,125685,125685,125635,125650
2021-07-01,125675,125705,125655,125685
2021-07-01,125625,125690,125610,125675
2021-07-01,125595,125670,125555,125625
2021-07-01,125595,125610,125560,125590
2021-07-01,125675,125690,125585,125600
2021-07-01,125660,125690,125645,125675
2021-07-01,125675,125725,125645,125660
2021-07-01,125660,125710,125635,125680
2021-07-01,125645,125685,125615,125655
2021-07-01,125645,125680,125620,125645
2021-07-01,125625,125675,125610,125650
2021-07-01,125570,125630,125550,125625
2021-07-01,125620,125620,125530,125575
2021-07-01,125615,125650,125600,125615
2021-07-01,125575,125635,125555,125620
2021-07-01,125535,125610,125525,125570
2021-07-01,125590,125605,125515,125530
2021-07-01,125580,125610,125555,125590
2021-07-01,125575,125595,125515,125580
2021-07-01,125590,125625,125570,125575
2021-07-01,125590,125605,125560,125590
2021-07-01,125610,125625,125550,125595
2021-07-01,125620,125625,125580,125605
2021-07-01,125620,125655,125600,125620
2021-07-01,125660,125690,125595,125625
2021-07-01,125565,125660,125560,125660
2021-07-01,125710,125720,125560,125565
2021-07-01,125665,125735,125645,125705
2021-07-01,125665,125720,125655,125660
2021-07-01,125660,125680,125610,125670
2021-07-01,125645,125700,125630,125655
2021-07-01,125635,125680,125625,125645
2021-07-01,125635,125650,125590,125635
2021-07-01,125615,125680,125590,125635
2021-07-01,125625,125665,125595,125615
2021-07-01,125635,125690,125605,125620
2021-07-01,125630,125700,125570,125635
2021-07-01,125685,125695,125605,125630
2021-07-01,125780,125785,125625,125685
2021-07-01,125770,125825,125765,125780
2021-07-01,125895,125925,125695,125775
2021-07-01,125870,125920,125865,125900
2021-07-01,125870,125900,125845,125875
2021-07-01,125895,125925,125825,125865
2021-07-01,125850,125905,125845,125890
2021-07-01,125825,125860,125780,125850
2021-07-01,125765,125895,125755,125830
2021-07-01,126020,126050,125765,125770
2021-07-01,126020,126040,125985,126015
2021-07-01,126000,126030,125990,126025
2021-07-01,126030,126045,125965,125995
2021-07-01,126115,126120,126020,126025
2021-07-01,126110,126135,126080,126120
2021-07-01,126045,126135,126030,126115
2021-07-01,126095,126120,126035,126045
2021-07-01,126075,126100,126020,126095
2021-07-01,126075,126095,126025,126075
2021-07-01,126060,126085,126035,126070
2021-07-01,126035,126075,126020,126065
2021-07-01,126005,126065,125945,126035
2021-07-01,126010,126025,125955,126010
2021-07-01,126015,126040,125985,126005
2021-07-01,126045,126060,126005,126015
2021-07-01,126090,126100,126030,126045
2021-07-01,126060,126100,126045,126090
2021-07-01,126085,126085,126005,126060
2021-07-01,126180,126185,126075,126085
2021-07-01,126150,126195,126150,126185
2021-07-01,126160,126185,126130,126150
2021-07-01,126115,126170,126105,126165
2021-07-01,126120,126155,126105,126110
2021-07-01,126100,126130,126085,126120
2021-07-01,126085,126120,126080,126105
2021-07-01,126075,126110,126070,126090
2021-07-01,125990,126075,125980,126075
2021-07-01,125970,126000,125960,125990
2021-07-01,126045,126050,125930,125965
2021-07-01,126065,126105,126045,126045
2021-07-01,126060,126080,126030,126070
2021-07-01,126095,126105,126035,126065
2021-07-01,126130,126140,126075,126095
2021-07-01,126195,126205,126125,126130
2021-07-01,126150,126210,126135,126190
2021-07-01,126045,126160,126045,126150
2021-07-01,126060,126080,125990,126050
2021-07-01,126175,126180,126040,126065
2021-07-01,126170,126195,126150,126175
2021-07-01,126190,126205,126155,126170
2021-07-01,126170,126190,126150,126185
2021-07-01,126190,126215,126155,126165
2021-07-01,126185,126205,126160,126190
2021-07-01,126220,126250,126180,126185
2021-07-01,126200,126230,126155,126225
2021-07-01,126235,126240,126175,126200
2021-07-01,126230,126255,126210,126240
2021-07-01,126200,126240,126175,126230
2021-07-01,126225,126240,126130,126200
2021-07-01,126180,126250,126175,126220
2021-07-01,126255,126290,126175,126180
2021-07-01,126195,126260,126180,126255
2021-07-01,126205,126235,126145,126195
2021-07-01,126140,126205,126115,126205
2021-07-01,126060,126140,126050,126135
2021-07-01,126055,126060,126025,126055
2021-07-01,126020,126090,126005,126060
2021-07-01,126060,126070,126000,126020
2021-07-01,126030,126075,126015,126060
2021-07-01,126000,126050,125970,126030
2021-07-01,126005,126015,125975,126000
2021-07-01,126015,126030,125985,126010
2021-07-01,125970,126030,125945,126015
2021-07-01,125950,125995,125915,125965
2021-07-01,125885,125970,125865,125945
2021-07-01,125935,125935,125855,125885
2021-07-01,125960,125960,125865,125935
2021-07-01,125965,126010,125945,125960
2021-07-01,125945,126000,125925,125970
2021-07-01,126005,126020,125915,125945
2021-07-01,126040,126075,125965,126010
2021-07-01,126085,126090,126040,126045
2021-07-01,126060,126140,126060,126090
2021-07-01,126085,126125,126040,126060
2021-07-01,126060,126120,126025,126085
2021-07-01,126110,126115,126045,126065
2021-07-01,126145,126165,126105,126110
2021-07-01,126190,126205,126130,126145
2021-07-01,126220,126255,126175,126190
2021-07-01,126200,126235,126175,126220
2021-07-01,126175,126250,126125,126195
2021-07-01,126260,126265,126125,126170
2021-07-01,126250,126270,126215,126260
2021-07-01,126210,126260,126200,126245
2021-07-01,126215,126220,126175,126210
2021-07-01,126175,126225,126165,126210
2021-07-01,126155,126185,126105,126175
2021-07-01,126150,126170,126100,126160
2021-07-01,126105,126170,126075,126145
2021-07-01,126095,126120,126065,126105
2021-07-01,126090,126110,126050,126095
2021-07-01,126045,126115,126020,126085
2021-07-01,126025,126050,125945,126045
2021-07-01,126080,126080,125975,126030
2021-07-01,126070,126125,126060,126075
2021-07-01,126075,126085,126015,126065
2021-07-01,126055,126100,126035,126070
2021-07-01,125990,126060,125955,126055
2021-07-01,125905,126040,125895,125990
2021-07-01,125905,125920,125860,125900
2021-07-01,125855,125910,125820,125905
2021-07-01,125830,125870,125800,125855
2021-07-01,125805,125850,125800,125835
2021-07-01,125780,125830,125720,125810
2021-07-01,125870,125905,125775,125780
2021-07-01,125775,125880,125755,125875
2021-07-01,125830,125845,125775,125775
2021-07-01,125820,125855,125805,125830
2021-07-01,125860,125865,125770,125820
2021-07-01,125815,125870,125805,125860
2021-07-01,125840,125890,125785,125815
2021-07-01,125850,125885,125790,125835
2021-07-01,125865,125900,125825,125850
2021-07-01,125790,125870,125785,125865
2021-07-01,125845,125845,125725,125795
2021-07-01,125890,125895,125765,125840
2021-07-01,125935,125950,125880,125885
2021-07-01,125945,125965,125890,125935
2021-07-01,125855,125970,125845,125945
2021-07-01,125815,125920,125800,125860
2021-07-01,125880,125885,125805,125810
2021-07-01,125885,125945,125860,125880
2021-07-01,125850,125915,125830,125880
2021-07-01,125885,125905,125820,125845
2021-07-01,125885,125930,125820,125890
2021-07-01,125860,125920,125855,125880
2021-07-01,125900,125920,125845,125865
2021-07-01,125940,125980,125835,125900
2021-07-01,125905,125990,125895,125940
2021-07-01,125810,125945,125805,125905
2021-07-01,125815,125905,125780,125810
2021-07-01,125845,125905,125805,125815
2021-07-01,125985,125985,125830,125845
2021-07-01,126005,126060,125930,125985
2021-07-01,126080,126110,125925,126005
2021-07-01,125930,126110,125880,126080
2021-07-01,126060,126105,125930,125930
2021-07-01,126070,126135,126050,126060
2021-07-01,125955,126120,125930,126070
2021-07-01,125945,126035,125925,125955
2021-07-01,125920,126010,125865,125945
2021-07-01,126155,126205,125885,125920
2021-07-01,126250,126285,126150,126155
2021-07-01,126400,126425,126250,126250
2021-07-01,126420,126430,126285,126400
2021-07-01,126395,126435,126365,126415
2021-07-01,126535,126565,126390,126395
2021-07-01,126495,126545,126480,126530
2021-07-01,126460,126515,126430,126500
2021-07-01,126590,126595,126460,126460
2021-07-01,126615,126615,126565,126590
2021-07-01,126560,126615,126555,126610
2021-07-01,126495,126580,126495,126560
2021-07-01,126435,126515,126380,126500
2021-07-01,126445,126540,126415,126430
2021-07-01,126320,126445,126295,126445
2021-07-01,126295,126335,126295,126320
2021-07-01,126330,126365,126290,126300
2021-07-01,126205,126350,126200,126330
2021-07-01,126285,126315,126195,126210
2021-07-01,126440,126445,126280,126285
2021-07-01,126440,126460,126415,126435
2021-07-01,126350,126440,126350,126440
2021-07-01,126330,126440,126325,126355
2021-07-01,126270,126340,126260,126325
2021-07-01,126260,126300,126225,126265
2021-07-01,126130,126275,126100,126260
2021-07-01,126095,126160,126085,126125
2021-07-01,126095,126150,126055,126090
2021-07-01,126175,126180,126075,126090
2021-07-01,126240,126265,126150,126180
2021-07-01,126250,126265,126210,126235
2021-07-01,126170,126265,126155,126255
2021-07-01,126205,126215,126155,126175
2021-07-01,126195,126240,126165,126200
2021-07-01,126230,126255,126165,126200
2021-07-01,126210,126260,126190,126230
2021-07-01,126180,126240,126145,126210
