Data,Abertura,Máxima,Mínima,Fechamento,BOP,VOL,Compradores,Vendedores,Saldo
2021-07-23,5203.5,5236.5,5163.0,5203.5,0.0,57678382950.0,95580,-97285,-1705
2021-07-22,5186.5,5229.5,5173.5,5205.5,0.3393,49818645350.0,86065,-84660,1405
2021-07-21,5238.0,5283.5,5187.0,5194.5,-0.4508,80435484100.0,119365,-129670,-10305
2021-07-20,5250.0,5301.0,5208.5,5228.0,-0.2378,70465891750.0,110000,-117505,-7505
2021-07-19,5168.5,5265.5,5159.5,5259.0,0.8538,76815815250.0,128115,-123845,4270
2021-07-16,5113.5,5135.0,5081.0,5120.5,0.1296,56874279000.0,98750,-97705,1045
2021-07-15,5092.0,5147.0,5062.5,5123.0,0.3669,64609159850.0,112055,-104745,7310
2021-07-14,5148.5,5167.5,5076.5,5081.0,-0.7418,67094708100.0,115865,-119545,-3680
2021-07-13,5188.5,5233.0,5159.0,5174.5,-0.1892,77054697750.0,127545,-127395,150
2021-07-12,5270.5,5296.5,5175.0,5183.5,-0.716,70965956100.0,108070,-111830,-3760
2021-07-08,5285.0,5327.0,5232.0,5271.0,-0.1474,85458029850.0,128845,-131890,-3045
2021-07-07,5193.0,5295.0,5183.5,5246.0,0.4753,87339848500.0,130705,-126680,4025
2021-07-06,5100.0,5231.5,5090.0,5211.5,0.788,85275572850.0,140985,-130905,10080
2021-07-05,5061.5,5114.5,5060.0,5106.0,0.8165,28430805500.0,48285,-45090,3195
2021-07-02,5055.0,5088.5,5002.0,5072.0,0.1965,74633338350.0,116200,-113360,2840
2021-07-01,4985.0,5071.5,4962.5,5064.5,0.7294,81316757500.0,126235,-126040,195
2021-06-30,4975.0,5039.5,4968.5,4986.0,0.1549,92332335350.0,142335,-130260,12075
2021-06-29,4961.4726,4986.0442,4936.3994,4970.4989,0.1818,61871337177.6749,87070,-83855,3215
2021-06-28,4964.4814,4988.5516,4933.8921,4939.4082,-0.4587,53982101091.4078,88100,-92425,-4325
2021-06-25,4927.8746,4991.0589,4910.3234,4950.4404,0.2795,74625580048.4046,122240,-114340,7900
2021-06-24,4985.5428,4986.0442,4915.338,4931.3848,-0.766,77944184389.7593,119005,-136250,-17245
2021-06-23,4981.5311,4998.0794,4954.4521,4985.0413,0.0805,83431249262.509,123320,-118625,4695
2021-06-22,5031.6774,5064.7739,4974.5106,4975.5135,-0.6222,81706323668.8508,126270,-137275,-11005
2021-06-21,5094.8617,5101.3807,5032.1788,5032.1788,-0.9058,64805626074.0623,96740,-102610,-5870
2021-06-18,5024.6569,5129.9641,5003.094,5110.9085,0.6798,89406405092.5351,157020,-149525,7495
2021-06-17,5074.8032,5097.8704,5028.1671,5028.1671,-0.6691,74444878343.0279,118450,-120370,-1920
2021-06-16,5078.3134,5104.8909,5015.6306,5074.8032,-0.0393,95710683018.9883,162200,-163225,-1025
2021-06-15,5087.8412,5128.4597,5061.7651,5064.7739,-0.3459,57313909047.5975,91785,-96020,-4235
2021-06-14,5130.967,5136.4831,5079.3163,5084.331,-0.8158,56594602085.1507,91850,-90990,860
2021-06-11,5079.3163,5163.5621,5078.8149,5143.0021,0.7515,61965960944.4181,102105,-102390,-285
2021-06-10,5085.8353,5116.926,5057.252,5080.3192,-0.0924,67981253252.2172,114495,-116600,-2105
2021-06-09,5052.7388,5111.9114,5044.7154,5087.8412,0.5224,71607577058.7009,118120,-117440,680
2021-06-08,5067.7827,5094.8617,5047.7242,5063.2695,-0.0957,62608154567.8944,98885,-96390,2495
2021-06-07,5065.2754,5096.3661,5045.2169,5073.8002,0.1667,60998846479.5408,93835,-91545,2290
2021-06-04,5153.0313,5153.5328,5059.2578,5076.809,-0.8085,74162031781.9539,123240,-128615,-5375
2021-06-02,5183.6206,5202.6762,5094.8617,5102.3836,-0.7535,94575025565.6106,150710,-157675,-6965
2021-06-01,5231.2595,5237.2771,5169.0782,5178.1045,-0.7794,90700369325.4765,132215,-136300,-4085
2021-05-31,5252.8224,5291.9365,5227.7493,5246.8049,-0.0937,55402745850.3936,84735,-86430,-1695
2021-05-28,5289.0106,5291.5239,5237.739,5255.3322,-0.6262,60832865211.2656,85710,-87565,-1855
2021-05-27,5335.7581,5341.7901,5264.8828,5267.3961,-0.8889,94789300869.3818,135765,-139490,-3725
2021-05-26,5354.3566,5372.4525,5317.1596,5343.2981,-0.2,67658736620.9452,105790,-104130,1660
2021-05-25,5334.7528,5377.9817,5326.2076,5367.9285,0.6408,71392043433.5761,100360,-98515,1845
2021-05-24,5401.6069,5407.6388,5342.2927,5349.8327,-0.7923,55323566761.3133,86435,-92570,-6135
2021-05-21,5318.165,5403.6175,5303.5878,5392.5589,0.7437,65962390535.8229,111475,-105015,6460
2021-05-20,5342.7954,5342.7954,5303.5878,5315.6516,-0.6923,54646034707.0435,86775,-84935,1840
2021-05-19,5320.1756,5359.8859,5293.5345,5343.2981,0.3485,73986100790.3193,116690,-120185,-3495
2021-05-18,5298.0585,5315.149,5265.3854,5295.5452,-0.0505,55733481164.6722,89315,-91740,-2425
2021-05-17,5320.6783,5355.362,5280.4653,5312.133,-0.1141,59141694434.5346,89730,-90785,-1055
2021-05-14,5326.2076,5332.2395,5280.968,5307.6091,-0.3627,63648146920.3865,96220,-97570,-1350
2021-05-13,5341.2874,5369.4365,5289.0106,5344.806,0.0437,84476652668.065,132605,-136015,-3410
2021-05-12,5272.9254,5356.3673,5247.2896,5341.2874,0.6267,81618253861.1435,138685,-136645,2040
2021-05-11,5272.4227,5319.1703,5240.755,5256.3375,-0.2051,72154831503.0114,117065,-116060,1005
2021-05-10,5275.9413,5289.5132,5234.2204,5261.3641,-0.2636,66549785876.7894,94130,-96235,-2105
2021-05-07,5320.1756,5333.2448,5241.7603,5276.444,-0.478,80607817598.8855,123080,-129185,-6105
2021-05-06,5379.4897,5415.1787,5297.0532,5322.1863,-0.4851,86097205100.6174,139390,-149700,-10310
2021-05-05,5479.0168,5480.5248,5393.0616,5396.5802,-0.9425,72611374098.9001,100920,-100240,680
2021-05-04,5507.1659,5525.2617,5453.3811,5488.0647,-0.2657,68276988125.9062,100940,-104530,-3590
2021-05-03,5456.8997,5497.1127,5415.1787,5485.5514,0.3497,65417406806.4076,97040,-93625,3415
2021-04-30,5393.5643,5491.0807,5376.4738,5480.0222,0.7544,105869054906.992,153440,-148385,5055
2021-04-29,5382.0117,5416.7473,5359.358,5375.4673,-0.114,86683948400.3739,112145,-117725,-5580
2021-04-28,5492.763,5494.2733,5379.998,5383.5219,-0.9559,94958595789.0964,136980,-140785,-3805
2021-04-27,5473.6332,5505.8518,5448.9659,5492.2596,0.3274,81156859659.565,116700,-121720,-5020
2021-04-26,5506.3552,5529.0089,5472.6264,5476.1503,-0.5357,79075176727.0569,103130,-106025,-2895
2021-04-23,5487.2255,5564.248,5464.0684,5514.9133,0.2764,83742646544.3019,119140,-116650,2490
2021-04-22,5597.9768,5600.9973,5478.164,5488.7357,-0.8893,93585766233.3881,136790,-136640,150
2021-04-20,5608.0451,5629.692,5544.1114,5608.0451,0.0,76385417088.8885,112535,-110980,1555
2021-04-19,5608.0451,5663.9242,5569.2821,5587.9085,-0.2128,75794451817.5727,116660,-122630,-5970
2021-04-16,5661.4071,5721.3135,5609.5553,5632.7124,-0.2568,70016338470.3479,102075,-106770,-4695
2021-04-15,5694.6325,5704.1974,5639.2568,5660.4003,-0.5271,78727932111.9996,104740,-105120,-380
2021-04-14,5745.4774,5780.7165,5690.6052,5697.653,-0.5307,74611430424.5885,100230,-104195,-3965
2021-04-13,5774.1721,5801.8599,5707.7213,5763.6004,-0.1123,79058912389.4351,112935,-112840,95
2021-04-12,5720.8101,5788.2677,5676.0061,5783.737,0.5605,59235436848.1327,82630,-83700,-1070
2021-04-09,5638.25,5730.8784,5632.209,5728.8647,0.9184,63348253033.0141,96100,-94520,1580
2021-04-08,5653.3525,5663.4208,5583.8812,5613.5827,-0.5,67517171819.1686,100810,-101140,-330
2021-04-07,5640.2637,5701.1769,5594.9563,5658.3866,0.1706,73116542723.7562,117145,-115980,1165
2021-04-06,5711.7486,5716.7828,5621.6373,5638.25,-0.7725,65252749830.9127,96250,-102685,-6435
2021-04-05,5720.3067,5731.3818,5681.0403,5712.252,-0.16,60561328979.3273,81280,-81085,195
2021-04-01,5671.9788,5775.6824,5655.3661,5756.0492,0.6987,85864034738.1708,97130,-91240,5890
2021-03-31,5814.4453,5816.9624,5669.4618,5681.5437,-0.901,119877102231.379,148160,-150735,-2575
2021-03-30,5832.0741,5854.2647,5772.0588,5825.5178,-0.0798,75354607365.754,98020,-101130,-3110
2021-03-29,5809.8836,5858.2993,5786.1801,5833.0828,0.3217,78039373237.2703,101365,-103105,-1740
2021-03-26,5714.5652,5808.8749,5689.853,5808.8749,0.7924,81998667697.8382,111755,-107920,3835
2021-03-25,5683.8011,5732.2168,5668.1668,5695.4007,0.1811,99097973154.5234,140825,-136720,4105
2021-03-24,5557.7185,5692.879,5540.067,5671.1928,0.7426,91705243253.3989,130260,-125335,4925
2021-03-23,5595.5433,5600.5866,5511.8245,5571.8398,-0.267,80930375956.1879,116230,-119655,-3425
2021-03-22,5557.2142,5597.5606,5544.6059,5557.2142,0.0,65559459176.4925,90505,-91035,-530
2021-03-19,5569.3181,5601.0909,5498.2076,5541.5799,-0.2696,102038354084.239,132515,-126560,5955
2021-03-18,5548.6406,5632.8637,5527.4587,5611.6818,0.5981,91284187926.7962,143425,-138510,4915
2021-03-17,5717.0868,5735.2427,5620.7598,5635.3854,-0.7137,67016437527.278,99590,-101020,-1430
2021-03-16,5680.7751,5687.3314,5610.1689,5675.7318,-0.0654,70089742037.4566,95200,-92350,2850
2021-03-15,5600.5866,5710.0262,5583.9437,5668.6712,0.54,86435060368.6176,118095,-115285,2810
2021-03-12,5618.2381,5641.4373,5598.5693,5605.6299,-0.2941,64496739425.8987,83770,-80950,2820
2021-03-11,5668.6712,5674.7231,5579.909,5591.0043,-0.8191,87111913320.9425,125810,-124155,1655
2021-03-10,5848.2127,5869.3946,5698.931,5727.1735,-0.7101,107421782645.204,167990,-167880,110
2021-03-09,5890.5764,5930.9228,5824.0048,5856.7863,-0.316,98933682052.8536,144670,-151400,-6730
2021-03-08,5794.7537,5932.9402,5760.4592,5932.9402,0.8012,91734798867.5913,141985,-134080,7905
2021-03-05,5736.2514,5783.1541,5707.0002,5745.8337,0.1258,81321393982.8494,111315,-116155,-4840
2021-03-04,5623.2814,5739.7817,5598.0649,5722.1301,0.6975,110486627773.216,163955,-165190,-1235
2021-03-03,5740.7904,5830.0568,5635.8897,5672.2015,-0.3532,134403268297.037,178275,-190990,-12715
2021-03-02,5698.931,5791.2234,5698.4266,5736.2514,0.4022,137322997309.61,165835,-170990,-5155
2021-03-01,5645.472,5697.418,5610.1689,5696.4093,0.5838,78842839288.3284,109925,-106865,3060
2021-02-26,5598.0649,5676.2361,5544.6059,5658.0802,0.4559,128491248003.015,171845,-179135,-7290
2021-02-25,5498.0797,5597.0714,5473.3318,5587.9803,0.7265,116455653546.814,183435,-182750,685
2021-02-24,5473.8368,5498.5848,5445.5535,5457.6749,-0.3048,80445876067.7415,119780,-119010,770
2021-02-23,5505.1505,5539.4946,5463.7357,5498.5848,-0.0867,92198993543.6122,141080,-135775,5305
2021-02-22,5570.8083,5591.0107,5487.4735,5524.3428,-0.4488,114711523265.236,171330,-167570,3760
2021-02-19,5510.2011,5527.3732,5423.8359,5438.9877,-0.6878,79837169046.2383,128115,-136175,-8060
2021-02-18,5444.5434,5510.2011,5443.0282,5483.938,0.5865,73070189606.669,108655,-111165,-2510
2021-02-17,5476.8672,5490.5038,5447.0687,5470.8065,-0.1395,43552133383.1366,61720,-66250,-4530
2021-02-12,5451.6142,5469.7964,5411.2094,5427.8764,-0.4052,65513687637.4513,90765,-88750,2015
2021-02-11,5424.341,5468.7863,5390.502,5422.8258,-0.0194,73314489399.8141,104035,-108820,-4785
2021-02-10,5445.5535,5495.0494,5407.169,5445.5535,0.0,75128912120.4191,113385,-118020,-4635
2021-02-09,5414.2398,5505.6556,5410.7044,5436.4624,0.234,90386418179.8112,132005,-135840,-3835
2021-02-08,5457.6749,5478.3824,5361.2085,5426.3612,-0.2672,75456231856.612,113890,-123300,-9410
2021-02-05,5469.7964,5514.7467,5400.6032,5428.3815,-0.3628,75870818784.7542,119150,-127870,-8720
2021-02-04,5426.3612,5515.7568,5412.7246,5483.938,0.5588,76641753148.3208,108170,-110260,-2090
2021-02-03,5421.3106,5451.6142,5377.3704,5404.1386,-0.2313,72435357261.9108,109005,-113980,-4975
2021-02-02,5454.6446,5478.8874,5398.583,5424.8461,-0.3711,77763926925.192,121555,-123400,-1845
2021-02-01,5496.0595,5544.0401,5476.3621,5490.5038,-0.0821,65207512022.8799,97295,-102695,-5400
2021-01-29,5478.8874,5564.7476,5475.8571,5521.3125,0.4773,97014704795.914,136795,-142205,-5410
2021-01-28,5486.4519,5522.8429,5449.5554,5500.6039,0.1931,98178144171.1386,137410,-142890,-5480
2021-01-27,5432.3708,5479.3758,5408.6155,5472.8052,0.5714,101206892538.785,161020,-155780,5240
2021-01-26,5531.4352,5539.5221,5371.7191,5415.1861,-0.6928,101533169127.111,155970,-162270,-6300
2021-01-22,5454.6097,5548.6199,5453.5989,5529.4135,0.7872,72388310847.8752,111795,-109465,2330
2021-01-21,5316.1217,5460.1695,5289.8393,5410.1318,0.5519,90126111064.6394,147200,-149185,-1985
2021-01-20,5404.0666,5415.6915,5341.8986,5349.9855,-0.7329,62640181405.0377,96675,-107235,-10560
2021-01-19,5327.2411,5428.8327,5299.9479,5419.2296,0.7137,70831345623.7963,111130,-112310,-1180
2021-01-18,5372.7299,5382.3331,5294.8936,5358.5779,-0.1618,45041566128.9183,72205,-73680,-1475
2021-01-15,5307.0239,5369.6973,5283.2687,5350.9964,0.5088,65144427501.5939,106605,-105980,625
2021-01-14,5355.0398,5362.6213,5250.4157,5254.4591,-0.8964,72062460337.7549,113880,-120435,-6555
2021-01-13,5406.0884,5415.6915,5330.7792,5361.105,-0.5298,81790686014.8501,130710,-129545,1165
2021-01-12,5534.4678,5557.2122,5373.7408,5383.8494,-0.8209,85627076993.4009,124560,-136810,-12250
2021-01-11,5529.4135,5579.9566,5513.2397,5550.6416,0.3182,81903791330.2102,113095,-112925,170
2021-01-08,5448.5446,5503.1311,5382.8385,5483.4193,0.2899,97373813143.1562,143920,-143050,870
2021-01-07,5410.6372,5481.3976,5361.6104,5473.8161,0.5274,86812543821.33,135350,-137015,-1665
2021-01-06,5327.7466,5421.7567,5293.8827,5379.3005,0.4032,103158528596.599,161700,-170250,-8550
2021-01-05,5346.4475,5416.7024,5314.6054,5350.491,0.0396,86827584028.186,132740,-139205,-6465
2021-01-04,5193.302,5359.5887,5177.1282,5359.5887,0.9114,92939637626.3665,145750,-146465,-715
2020-12-30,5252.4374,5294.3881,5208.4649,5253.4482,0.0118,83254235689.8898,118680,-115040,3640
2020-12-29,5290.8739,5310.6141,5226.5918,5276.1953,-0.1747,66726316047.8926,91265,-96480,-5215
2020-12-28,5238.7396,5376.9209,5227.098,5304.0341,0.4358,74701865119.4399,114105,-112425,1680
2020-12-23,5208.3701,5284.8,5192.173,5280.7508,0.7814,63902617016.9292,92645,-90410,2235
2020-12-22,5197.7408,5235.7027,5171.9267,5220.0118,0.3492,52873294656.2272,73385,-71210,2175
2020-12-21,5263.5414,5288.3431,5174.9637,5180.0252,-0.7366,62257490196.8647,97320,-102010,-4690
2020-12-18,5167.8774,5179.0129,5133.9648,5163.322,-0.1011,62618915145.8808,90360,-89395,965
2020-12-17,5122.3232,5148.6434,5101.0645,5119.2862,-0.0638,60850491121.577,83605,-89405,-5800
2020-12-16,5127.3848,5206.3455,5125.3601,5144.5942,0.2125,56143866984.2864,88350,-83885,4465
2020-12-15,5156.742,5188.1238,5138.0141,5145.1003,-0.2323,60271308722.6922,82290,-90700,-8410
2020-12-14,5102.0769,5194.1977,5072.7197,5182.556,0.6625,62581488375.2258,103790,-98285,5505
2020-12-11,5107.6446,5151.6804,5091.9537,5128.3971,0.3475,81815775756.0282,97000,-97610,-610
2020-12-10,5175.976,5196.2223,5077.2751,5088.9167,-0.7319,88237251705.7568,136235,-137595,-1360
2020-12-09,5163.8282,5262.5291,5149.6557,5235.1965,0.6323,86638522403.2175,112855,-111440,1415
2020-12-08,5187.1115,5202.2962,5125.3601,5179.5191,-0.0987,83012047516.9437,115860,-113825,2035
2020-12-07,5233.678,5233.678,5119.7924,5162.8159,-0.6222,79104134023.6312,133380,-137175,-3795
2020-12-04,5204.827,5247.8505,5179.5191,5218.9994,0.2074,63044721674.0856,97370,-101150,-3780
2020-12-03,5285.8124,5296.4417,5185.0868,5216.4687,-0.6227,90981548906.4836,138940,-140440,-1500
2020-12-02,5288.3431,5319.725,5270.6276,5283.7877,-0.0928,83670926330.2642,111890,-104005,7885
2020-12-01,5383.5009,5396.1549,5269.1091,5272.6522,-0.8725,96807822391.5568,116655,-127670,-11015
2020-11-30,5367.3039,5464.9924,5341.9959,5399.698,0.2634,96168865467.4022,125845,-128010,-2165
2020-11-27,5392.6016,5447.7935,5387.5381,5411.8428,0.3193,46928394956.3118,65700,-63580,2120
2020-11-26,5403.2349,5426.5269,5363.7398,5404.7539,0.0242,32010000270.3869,48335,-51460,-3125
2020-11-25,5463.4903,5464.503,5372.3477,5392.0952,-0.7747,62744915437.5834,89550,-97605,-8055
2020-11-24,5478.1743,5497.9219,5439.1856,5442.2237,-0.6121,53049224358.1051,71065,-72975,-1910
2020-11-23,5423.4888,5520.2012,5408.2984,5510.0742,0.7738,63432630526.5697,101160,-100880,280
2020-11-20,5358.6763,5466.5283,5354.1192,5448.8062,0.8018,47470718164.2351,78005,-73080,4925
2020-11-19,5448.2998,5452.3506,5367.2842,5373.8667,-0.875,60835071909.5812,93000,-88255,4745
2020-11-18,5408.8047,5443.7427,5343.9922,5433.1094,0.2437,80313410554.1092,119685,-119465,220
2020-11-17,5458.4268,5493.8711,5392.6016,5404.2476,-0.535,87397973306.8632,117980,-129025,-11045
2020-11-16,5498.9346,5530.3281,5436.1475,5489.8203,-0.0968,64070380959.1588,94650,-98925,-4275
2020-11-13,5524.252,5599.6978,5519.1885,5531.3408,0.0881,69913329600.7194,101630,-109235,-7605
2020-11-12,5467.541,5563.7471,5423.9951,5531.3408,0.4565,87158748385.8164,139240,-133120,6120
2020-11-11,5473.1109,5530.8345,5446.2744,5462.4776,-0.1257,75388183460.0341,113625,-118315,-4690
2020-11-10,5445.2617,5491.8457,5406.273,5488.8076,0.5089,82098666858.0049,127260,-129895,-2635
2020-11-09,5342.4732,5498.4282,5294.3702,5458.9331,0.5707,122025232760.323,189140,-197475,-8335
2020-11-06,5590.0771,5649.8262,5430.5777,5438.1729,-0.6928,97293246343.6193,153465,-159370,-5905
2020-11-05,5687.2959,5707.0434,5597.166,5602.2295,-0.7742,81940570615.1992,116110,-123215,-7105
2020-11-04,5834.1367,5843.7573,5720.2085,5728.31,-0.8566,69751231186.7387,103040,-107035,-3995
2020-11-03,5774.3877,5844.77,5725.7783,5835.1494,0.5106,68347356326.5344,102950,-101495,1455
2020-10-30,5854.8969,5887.8095,5800.7177,5823.5034,-0.3605,95341842313.6094,135190,-130445,4745
2020-10-29,5863.0074,5870.1018,5822.9747,5857.4332,-0.1183,82442078801.9134,111810,-111085,725
2020-10-28,5817.4006,5871.1152,5780.4084,5825.5084,0.0894,106914211331.058,157910,-153170,4740
2020-10-27,5685.1408,5790.5432,5676.0195,5783.9556,0.8628,70485172817.2125,96445,-91500,4945
2020-10-26,5734.2948,5740.8825,5687.6746,5702.3701,-0.6,61112145864.7699,86995,-87705,-710
2020-10-23,5652.7093,5711.9982,5642.0678,5698.8229,0.6594,59464929892.4022,95350,-91640,3710
2020-10-22,5693.7555,5703.8903,5639.534,5669.9386,-0.3701,61297861817.0775,96055,-100640,-4585
2020-10-21,5675.5127,5705.9173,5648.6554,5686.6611,0.1947,73373842846.2466,103435,-111630,-8195
2020-10-20,5682.1004,5704.9038,5624.8385,5684.6341,0.0316,89214367256.7697,109775,-113020,-3245
2020-10-19,5696.2892,5712.5049,5644.0947,5687.6746,-0.1259,69564719680.4861,104015,-107115,-3100
2020-10-16,5685.6476,5733.2814,5676.0195,5725.1735,0.6903,54444560839.9307,88525,-80410,8115
2020-10-15,5719.0926,5727.2005,5666.8981,5691.7285,-0.4538,66582698463.1058,98210,-98285,-75
2020-10-14,5656.2565,5683.6206,5612.6767,5670.9521,0.2071,72645090794.0625,101230,-98195,3035
2020-10-13,5601.5284,5704.9038,5598.4879,5649.6689,0.4524,79150994902.9551,120825,-118910,1915
2020-10-09,5655.2431,5662.3374,5589.3666,5611.1565,-0.6042,65826959246.4717,100005,-104395,-4390
2020-10-08,5665.3779,5727.2005,5657.27,5682.1004,0.2391,70362970666.5703,100265,-103935,-3670
2020-10-07,5641.0543,5720.6128,5629.9059,5692.742,0.5698,96366157029.8573,142935,-146810,-3875
2020-10-06,5608.6228,5697.3027,5561.4957,5673.4858,0.4776,101729701787.979,163175,-160165,3010
2020-10-05,5730.2409,5758.1117,5630.9194,5654.7363,-0.5936,79592987873.1412,107870,-116315,-8445
2020-10-02,5741.896,5773.8207,5687.1678,5770.2735,0.3275,82403376213.651,127885,-123710,4175
2020-10-01,5655.7498,5744.9364,5653.2161,5724.6667,0.7514,78936423275.6489,116920,-111735,5185
2020-09-30,5701.8633,5746.4567,5666.3914,5690.2083,-0.1456,118608989350.983,165660,-172740,-7080
2020-09-29,5716.0495,5757.1065,5683.1025,5714.022,-0.0274,115223833385.913,149600,-144780,4820
2020-09-28,5590.8509,5753.0515,5587.8097,5739.3658,0.8988,115135884688.502,172935,-160585,12350
2020-09-25,5606.0572,5664.8549,5606.0572,5640.018,0.5776,83048238782.648,126195,-126850,-655
2020-09-24,5671.4443,5701.35,5568.5483,5585.7821,-0.645,93599528674.7828,146515,-150640,-4125
2020-09-23,5581.7271,5675.4993,5566.0139,5668.4031,0.7917,89395149231.5383,142425,-137835,4590
2020-09-22,5501.6406,5572.6033,5458.0492,5546.2458,0.3894,99051422762.8172,159190,-156195,2995
2020-09-21,5530.0257,5574.124,5463.6248,5490.4893,-0.3578,82627950747.132,134095,-136275,-2180
2020-09-18,5322.2062,5474.2693,5318.1512,5467.173,0.9286,82940462180.6329,141595,-130010,11585
2020-09-17,5342.4813,5366.8114,5300.4105,5312.5756,-0.4504,74297111341.9728,115910,-113540,2370
2020-09-16,5327.275,5348.5638,5284.6973,5312.5756,-0.2302,78290610022.056,121875,-120800,1075
2020-09-15,5312.5756,5377.4558,5294.8349,5350.5913,0.4601,82884934741.4859,141950,-140740,1210
2020-09-14,5380.497,5399.7584,5337.9194,5345.5225,-0.5656,56819128559.4795,88820,-93625,-4805
2020-09-11,5371.8801,5427.1297,5335.385,5396.7171,0.2707,73506378137.6594,118405,-116340,2065
2020-09-10,5376.9489,5409.389,5345.0157,5398.7446,0.3386,81556695153.7503,127650,-122580,5070
2020-09-09,5424.5953,5433.2122,5355.1532,5384.0452,-0.5195,59211611049.623,94190,-97685,-3495
2020-09-08,5441.8291,5486.9412,5392.6621,5440.3085,-0.0161,69101079327.2219,112785,-110775,2010
2020-09-04,5378.9764,5405.334,5323.22,5376.9489,-0.0247,72185038156.6874,113390,-110320,3070
2020-09-03,5444.3635,5453.9942,5350.0844,5368.8389,-0.7268,83108924351.9969,129185,-123315,5870
2020-09-02,5495.5581,5510.7644,5419.5266,5419.5266,-0.8333,71330066278.155,112595,-113390,-795
2020-09-01,5529.5188,5534.5876,5413.9509,5478.3243,-0.4244,79954609453.7996,127990,-126505,1485
2020-08-31,5488.4618,5575.6446,5480.3518,5573.6171,0.8936,88212319211.1606,117005,-113070,3935
2020-08-28,5590.8509,5602.5091,5460.5836,5465.1455,-0.8857,74721827453.0609,110580,-111905,-1325
2020-08-27,5685.6369,5699.8294,5621.2635,5647.1142,-0.4903,81890568453.0613,115795,-124290,-8495
2020-08-26,5592.8784,5711.9945,5587.8097,5689.6919,0.7796,73760964351.3936,104755,-102665,2090
2020-08-25,5662.3205,5693.7469,5582.7409,5586.7959,-0.6804,75984122117.9523,113725,-109525,4200
2020-08-24,5655.2243,5694.2538,5637.4836,5690.7056,0.625,47969986000.5546,74975,-74075,900
2020-08-21,5634.9492,5711.9945,5631.9079,5705.9119,0.8861,68848365009.4455,108365,-107705,660
2020-08-20,5687.1575,5753.0515,5616.7016,5633.9354,-0.3903,114194254722.221,177570,-186615,-9045
2020-08-19,5526.9844,5640.018,5511.7781,5636.4698,0.8538,66274695611.8142,108280,-105130,3150
2020-08-18,5524.9569,5594.399,5497.5856,5546.2458,0.2199,71806577846.7033,113895,-110765,3130
2020-08-17,5519.8882,5592.8784,5486.9412,5587.3028,0.6364,65472658497.6861,96685,-90060,6625
2020-08-14,5484.4068,5519.3813,5435.2397,5501.1337,0.1988,67317868660.1263,96020,-100925,-4905
2020-08-13,5494.5443,5501.6406,5427.1297,5444.8704,-0.6667,84764633560.524,130075,-130655,-580
2020-08-12,5484.4068,5572.0965,5478.3243,5514.3125,0.3189,85525168566.7652,135040,-141155,-6115
2020-08-11,5519.8882,5542.6976,5450.446,5459.0629,-0.6593,77773810518.2656,126300,-127245,-945
2020-08-10,5509.2437,5571.0827,5431.1847,5562.4658,0.3804,71415540301.7392,119880,-113290,6590
2020-08-07,5423.5816,5519.8882,5418.5128,5519.3813,0.945,65595935999.9629,108335,-105935,2400
2020-08-06,5433.7191,5450.9529,5399.7584,5411.9234,-0.4257,61837639805.1352,98650,-105350,-6700
2020-08-05,5321.6993,5398.2377,5310.0412,5372.8939,0.5805,67797792776.6129,103790,-101230,2560
2020-08-04,5418.0059,5456.5286,5352.6188,5360.7289,-0.5512,82044120793.1799,125190,-127445,-2255
2020-08-03,5302.9449,5414.9647,5288.7523,5403.3065,0.7952,79266709991.8689,115105,-116895,-1790
2020-07-31,5266.4498,5306.9999,5240.0922,5301.4243,0.5227,80095861972.6012,122625,-119570,3055
2020-07-30,5280.1738,5291.8399,5219.3072,5227.93,-0.7203,69040384532.0034,113575,-110955,2620
2020-07-29,5218.2928,5259.3777,5189.8884,5245.6827,0.3942,65480294426.748,110080,-110605,-525
2020-07-28,5261.9138,5280.1738,5210.6844,5224.3794,-0.5401,57806945967.2685,91850,-91695,155
2020-07-27,5267.4932,5299.9554,5217.2783,5221.3361,-0.5583,57829329998.4208,97210,-103115,-5905
2020-07-24,5294.376,5329.8815,5235.5383,5309.5926,0.1613,69306776500.9049,114240,-113335,905
2020-07-23,5214.235,5303.5059,5200.0328,5288.2893,0.7157,78660701201.8773,137130,-133950,3180
2020-07-22,5252.7838,5279.6665,5158.9479,5194.9606,-0.479,81575551384.9834,131460,-130500,960
2020-07-21,5384.6614,5389.7336,5242.6394,5249.2333,-0.9207,94571078937.0849,156430,-154755,1675
2020-07-20,5446.5424,5472.9179,5407.9935,5417.1235,-0.4531,47764313645.0962,78030,-81140,-3110
2020-07-17,5410.0224,5472.9179,5396.3274,5465.8168,0.7285,52937204371.2396,91635,-89095,2540
2020-07-16,5461.2518,5474.9467,5387.7047,5410.0224,-0.5872,66408727262.6258,114255,-108110,6145
2020-07-15,5390.748,5472.4106,5372.488,5452.1218,0.6142,74961462185.4326,123375,-123690,-315
2020-07-14,5465.8168,5536.8277,5412.0513,5452.1218,-0.1098,89609065569.0713,152795,-150980,1815
2020-07-13,5395.313,5492.1923,5391.2552,5484.5839,0.8844,65711606108.0639,106350,-97145,9205
2020-07-10,5448.5712,5476.9756,5393.2841,5405.4574,-0.5152,53316065461.5192,88560,-90135,-1575
2020-07-09,5420.6741,5461.2518,5326.8381,5424.2246,0.0264,95022883522.9362,152875,-147880,4995
